26299473	病毒入侵 Pandemic	68.0	4.3	{"_id":"26299473","aka":["Viral"],"casts":[{"id":"1049903","name":"阿尔菲·艾伦"},{"id":"1013774","name":"瑞秋·尼科尔斯"},{"id":"1041116","name":"米西·派勒"},{"id":"1013836","name":"梅奇·费法"},{"id":"1349857","name":"丹妮尔·罗丝·拉塞尔"},{"id":"1054721","name":"保罗·吉尔福伊尔"},{"id":"1327484","name":"多米尼克·博加特"},{"id":"1059249","name":"阿曼达·贝克"},{"id":"1150314","name":"Robert Lewis Stephenson"}],"countries":["美国"],"directors":[{"id":"1049470","name":"John Suits"}],"douban_site":"","duration":"91","episodes":"","genres":["动作","科幻","惊悚"],"imdb":"tt3774802","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2314300491.jpg","price":68.0,"pubdate":"[\"2016-04-01(美国)\"]","rating":{"average":"4.3","rating_people":"995","stars":["1.5","5.5","27.6","37.5","27.9"]},"season_count":"","site":"","summary":"近未来，神秘的菲拉病毒肆意蔓延，感染者免疫力下降，经历几个发病阶段后会变得极为疯狂。他们会攻击其他人，而被感染者也很快会转化为丧失人性的攻击者，国际大都会纽约就此沦陷。这一日，前医生劳伦·蔡斯（瑞秋·尼科尔斯RachelNichols饰）受命前往一个补给站去取回89个菲拉病毒的血样，并寻找幸存者。这次征程凶险非常，稍不留神就会死于非命。小分队刚刚驶出隔离区，就遭到大批感染者的袭击。经过血腥的对抗，他们总算完好无缺冲出重围。\n然而这一路险象环生，并且计划发生了变更，谁也不知道自己的命运将会如何……","title":"病毒入侵 Pandemic","writers":[{"id":"search","name":"Dustin T. Benson"}],"year":"2016"}
1293590	欲望号街车 A Streetcar Named Desire	106.6	8.3	{"_id":"1293590","aka":["欲望街车(台)"],"casts":[{"id":"1010506","name":"费雯·丽"},{"id":"1041025","name":"马龙·白兰度"},{"id":"1041206","name":"金·亨特"},{"id":"1002773","name":"卡尔·莫尔登"}],"countries":["美国"],"directors":[{"id":"1049771","name":"伊利亚·卡赞"}],"douban_site":"","duration":"122","episodes":"","genres":["剧情"],"imdb":"tt0044081","languages":["英语","西班牙语","法语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2177784348.jpg","price":106.6,"pubdate":"[\"1951-09(威尼斯电影节)\",\"1951-09-18(加州首映)\"]","rating":{"average":"8.3","rating_people":"20375","stars":["34.4","47.7","16.3","1.3","0.3"]},"season_count":"","site":"","summary":"本片改编自著名剧作家田纳西·威廉斯的同名戏剧。\n徐娘半老风味犹存的“南部美女”白兰芝（费雯丽）因“不适当”的行为被解除家庭教师职务后，来到新奥尔良投靠妹妹。妹妹家在一栋肮脏的公寓内，其丈夫斯坦利（马龙·白兰度）是波兰移民的儿子，性格粗鲁莽撞，且酗酒嗜赌。因为从小娇生惯养，受过旧式的南方教育，白兰芝多少有些神经质，她认为斯坦利是个很没教养的人，而斯坦利也正因为她所表现出的娇弱敏感，认为她会带坏自己的妻子，甚至威胁到他作为家中主人的地位，对她时常加以言语侮辱以示憎恶。在这样的环境中，白兰芝的悲剧一点点展开。","title":"欲望号街车 A Streetcar Named Desire","writers":[{"id":"1000329","name":"田纳西·威廉斯"}],"year":"1951"}
26253733	突然变异 ????	123.6	6.3	{"_id":"26253733","aka":["鱼男突变(港)","鱼男悲歌(台)","Collective Invention"],"casts":[{"id":"1314176","name":"李光洙"},{"id":"1171476","name":"李天熙"},{"id":"1266979","name":"朴宝英"},{"id":"1320452","name":"张光"}],"countries":["韩国"],"directors":[{"id":"1351971","name":"权五光"}],"douban_site":"","duration":"92","episodes":"","genres":["喜剧"],"imdb":"tt4935110","languages":["韩语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2270859475.jpg","price":123.6,"pubdate":"[\"2015-09-15(多伦多电影节)\",\"2015-10-22(韩国)\"]","rating":{"average":"6.3","rating_people":"8141","stars":["6.6","23.1","50.7","16.3","3.4"]},"season_count":"","site":"","summary":"二十九岁的打工男功不成名不就，因贸然参加试药，意外变成鱼头人身的变种人。梦想成为报导真相、揭发不义的社会新鲜人，被指派调查鱼男的真伪，意外掀起一波震惊全国的社会骚动。年轻人失业率逐年高涨，对社会感到绝望却也无能为力，鱼男的出现成为新世代的精神寄託。但在大企业与媒体操作下，舆论风向球再次翻转??。\n导演权五光大胆剖开当代社会的丑陋面向，讽刺媒体造神与妖魔化怪象，仔细探究民众闻鸡起舞的分化对立，以荒诞寓言包装人性的残酷冷血。《鱼男悲歌》如同照妖镜一般，映出现今乱象当道的畸形社会，以无畏的眼光捕捉资本主义的变形记。以知名韩国综艺节目〈RunningMan〉走红的李光洙首次担纲主角，精彩诠释面临困境的茫然世代。","title":"突然变异 ????","writers":[{"id":"1351971","name":"权五光"}],"year":"2015"}
1293137	洛杉矶大逃亡 Escape from L.A.	78.1	6.5	{"_id":"1293137","aka":["逃出洛杉矶","John Carpenter's Escape from L.A.","Escape from L.A."],"casts":[{"id":"1031814","name":"库尔特·拉塞尔"},{"id":"1054409","name":"史蒂夫·布西密"},{"id":"1031935","name":"彼得·方达"},{"id":"1049774","name":"克里夫·罗伯逊"},{"id":"1019045","name":"帕姆·格里尔"},{"id":"search","name":"A.J. Langer"}],"countries":["美国"],"directors":[{"id":"1013792","name":"约翰·卡朋特"}],"douban_site":"","duration":"101","episodes":"","genres":["动作","科幻","惊悚","冒险"],"imdb":"tt0116225","languages":["英语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2255868647.jpg","price":78.1,"pubdate":"[\"1996-10-10\"]","rating":{"average":"6.5","rating_people":"1347","stars":["9.1","26.0","48.2","13.1","3.6"]},"season_count":"","site":"http://www.theofficialjohncarpenter.com/pages/themovies/la/la.html","summary":"2013年，美国洛杉矶发生9.6级大地震，并与美国大陆分裂，成为小岛。美革命分子在岛上成立一支叛变军队，而美国总统更将所有罪犯放遂在这三不管的九反之地。然而总统女儿亦被叛军掳走，因此总统找来斯内克潜入城内，救回女儿并将开启核弹的钥匙夺回","title":"洛杉矶大逃亡 Escape from L.A.","writers":[{"id":"1041607","name":"黛布拉·希尔"},{"id":"1013792","name":"约翰·卡朋特"},{"id":"1031814","name":"库尔特·拉塞尔"}],"year":"1996"}
6531219	情动假日 Labor Day	79.2	7.7	{"_id":"6531219","aka":["一日一生(台)","劳动节","一天一生","分娩日","劳动日"],"casts":[{"id":"1054446","name":"凯特·温丝莱特"},{"id":"1004568","name":"乔什·布洛林"},{"id":"1315243","name":"盖特林·格里菲斯"},{"id":"1000083","name":"克拉克·格雷格"},{"id":"1031877","name":"詹姆斯·范德比克"},{"id":"1018020","name":"布鲁克·史密斯"},{"id":"1047997","name":"托比·马奎尔"},{"id":"1323346","name":"阿丽克谢·吉尔莫"},{"id":"1171930","name":"迪兰·明奈特"}],"countries":["美国"],"directors":[{"id":"1027257","name":"贾森·雷特曼"}],"douban_site":"","duration":"111","episodes":"","genres":["剧情","爱情"],"imdb":"tt1967545","languages":["英语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2184495959.jpg","price":79.2,"pubdate":"[\"2013-08-30(特柳赖德电影节)\",\"2014-01-31(美国)\"]","rating":{"average":"7.7","rating_people":"8644","stars":["20.0","47.8","29.8","2.2","0.2"]},"season_count":"","site":"","summary":"故事发生在1987年的美国，阿黛尔（凯特·温丝莱特KateWinslet饰）和亨利（加特林·格里菲斯GattlinGriffith饰）是一对相依为命的母子，一次偶然中，两人在购物途中遇见了满身是血的流浪汉弗兰克（乔什·布洛林JoshBrolin饰），误打误撞之下，阿黛尔和亨利将弗兰克带回了家，弗兰克亦诚恳地坦白了他灰暗的过往。原来，弗兰克是一名逃犯，他因为发现深爱的儿子并非自己亲生而在愤怒之中失手杀死了女友曼迪（MaikaBuckley饰）。\n随着时间的推移，弗兰克和阿黛尔之间的关系越来越亲密，两人决定带着亨利远走高飞，然而，正当计划即将顺利实施之时，亨利却将这个秘密告诉了早熟的女孩莲诺（布丽吉德·弗莱明BrighidFleming饰），这一举动为阿黛尔和弗兰克带来了灾难性的麻烦。","title":"情动假日 Labor Day","writers":[{"id":"1027257","name":"贾森·雷特曼"},{"id":"1041879","name":"Joyce Maynard"}],"year":"2013"}
1293760	捉鬼敢死队 Ghostbusters	127.5	6.7	{"_id":"1293760","aka":["魔鬼克星","Ghost Busters"],"casts":[{"id":"1054508","name":"比尔·默瑞"},{"id":"1010562","name":"丹·艾克罗伊德"},{"id":"1053569","name":"西格妮·韦弗"},{"id":"1040554","name":"哈罗德·雷米斯"},{"id":"1041111","name":"安妮·波茨"},{"id":"1002719","name":"里克·莫拉尼斯"}],"countries":["美国"],"directors":[{"id":"1041182","name":"伊万·雷特曼"}],"douban_site":"","duration":"105","episodes":"","genres":["喜剧","科幻","奇幻"],"imdb":"tt0087332","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2250091060.jpg","price":127.5,"pubdate":"[\"1984-06-08\"]","rating":{"average":"6.7","rating_people":"7274","stars":["7.5","30.9","50.7","9.4","1.6"]},"season_count":"","site":"","summary":"三名大学教授彼得·温克曼（比尔·默瑞BillMurray饰）、雷蒙德·斯坦兹（丹·艾克罗伊德DanAykroyd饰）和艾根·斯宾格勒（哈罗德·雷米斯HaroldRamis饰）专门研究鬼怪灵异之事。他们决定离开校园实验室，组成“捉鬼大队”。他们用最新的科学仪器，对付在纽约市出没的无数大鬼小鬼，取得成功。可政府部门却将他们视为江湖骗术。直到有一天，一群邪恶的魔鬼包围了整座纽约市，并附身于美女德纳（西格妮·韦弗SigourneyWeaver饰）身上时，众人终于意识到了事态的严重。这只“捉鬼大队”是否能够拯救纽约，让魔鬼无所遁形呢？\n本片荣获1985年第57届奥斯卡金像奖，最佳视觉效果、最佳原创歌曲提名，被誉为影史上最受欢迎、最好笑的喜剧之一。","title":"捉鬼敢死队 Ghostbusters","writers":[{"id":"1010562","name":"丹·艾克罗伊德"},{"id":"1040554","name":"哈罗德·雷米斯"},{"id":"1002719","name":"里克·莫拉尼斯"}],"year":"1984"}
7015732	玛瑞娜·阿布拉莫维奇：艺术家在场 Marina Abramović: The Artist Is Present	86.6	8.7	{"_id":"7015732","aka":["凝视玛莉娜(台)","玛瑞娜·阿布拉莫维克：艺术家在场"],"casts":[{"id":"1037391","name":"玛瑞娜·阿布拉莫维奇"},{"id":"1341973","name":"Ulay"},{"id":"1331263","name":"Klaus Biesenbach"},{"id":"1343458","name":"David Balliano"},{"id":"1343459","name":"Chrissie Iles"},{"id":"1343460","name":"Arthur Danto"},{"id":"1000660","name":"大卫·布雷恩"},{"id":"1019001","name":"詹姆斯·弗兰科"},{"id":"1343461","name":"Rushka Bergman"},{"id":"1343462","name":"Ashton Swinford"}],"countries":["美国"],"directors":[{"id":"1336166","name":"马修·艾克斯"},{"id":"1282836","name":"杰弗里·杜普雷"}],"douban_site":"","duration":"106","episodes":"","genres":["纪录片","传记"],"imdb":"tt2073029","languages":["英语"],"poster":"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1721554546.webp","price":86.6,"pubdate":"[\"2012-01-20(圣丹斯电影节)\",\"2012-02-11(柏林国际电影节)\"]","rating":{"average":"8.7","rating_people":"6270","stars":["51.4","35.8","10.7","1.3","0.9"]},"season_count":"","site":"www.marinafilm.com","summary":"本片跟随记录了素有当代行为艺术祖母之美誉的塞尔维亚行为艺术家玛瑞娜·阿布拉莫维克（玛瑞娜·阿布拉莫维克MarinaAbramovic饰）于2010年在纽约现代艺术博物馆MoMA举行的大型回顾展MarinaAbramovic:TheArtistIsPresent的全过程。该次展览中，艺术家曾经最著名的几件行为艺术作品通过受邀的30位年轻当代艺术家重现，而玛瑞娜·阿布拉莫维克本人则在对艺术与人类无限的追逐反思中再次创作了一件惊世骇俗却又动人心扉的行为艺术作品。同时本片还回顾了玛瑞娜·阿布拉莫维克与曾经的灵魂伴侣Ulay之间的爱恨情仇。而Ulay与玛瑞娜在表演现场的和解也让所有人为之动容。\n本片获得2012年圣丹斯电影节、2013年美国独立精神奖等多项提名，并夺得2012年柏林国际电影节大奖。","title":"玛瑞娜·阿布拉莫维奇：艺术家在场 Marina Abramović: The Artist Is Present","writers":[],"year":"2012"}
24879206	老木逢春 Turks & Caicos	57.4	6.6	{"_id":"24879206","aka":["特克斯&凯科斯群岛"],"casts":[{"id":"1012519","name":"薇诺娜·瑞德"},{"id":"1053574","name":"克里斯托弗·沃肯"},{"id":"1041002","name":"比尔·奈伊"},{"id":"1346133","name":"汉斯派柏"},{"id":"1027874","name":"迪伦·贝克"},{"id":"1036808","name":"詹姆斯·诺顿"},{"id":"1099400","name":"扎克·格雷尼尔"},{"id":"1016680","name":"海伦娜·伯翰·卡特"},{"id":"1009379","name":"鲁珀特·格雷夫斯"},{"id":"1004679","name":"艾文·布莱纳"},{"id":"1049844","name":"马利克·约巴"},{"id":"1346131","name":"寇布勒·霍尔德布鲁克-史密斯"},{"id":"1080751","name":"梅雷蒂斯·伊顿"}],"countries":["英国"],"directors":[{"id":"1018454","name":"戴维·黑尔"}],"douban_site":"","duration":"95","episodes":"","genres":["剧情","悬疑"],"imdb":"tt2904608","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2209087590.jpg","price":57.4,"pubdate":"[\"2014-03-20(英国)\"]","rating":{"average":"6.6","rating_people":"532","stars":["9.0","26.0","53.0","9.5","2.5"]},"season_count":"","site":"www.bbc.co.uk/programmes/b03yrjvc","summary":"MI5agentonthetax-exileislands(TurksandCaicos)encounteraCIAagentandsomeAmericanbusinessmen,ontheislandsforaconference.Whenoneofthemfallsinthesea,anotherofthemseemstoknowmorethanshe'ssharing.QuotedfromIMDb.","title":"老木逢春 Turks & Caicos","writers":[{"id":"1018454","name":"戴维·黑尔"}],"year":"2014"}
19897413	电子云层下 Под электрическими облаками	108.8	6.9	{"_id":"19897413","aka":["电云之下","雪原七思(港)","电子云(台)","Under Electric Clouds","Pod elektricheskimi oblakami"],"casts":[{"id":"1041681","name":"梅拉布·尼尼泽"},{"id":"1027579","name":"楚潘·哈玛托娃"},{"id":"1348756","name":"拉米尔·萨尔霍乌德诺夫"},{"id":"1354086","name":"卡里姆·帕卡什科夫"},{"id":"1124443","name":"阿纳斯塔西娅·梅利尼科娃"},{"id":"1096079","name":"彼得·戈萨沃斯基"},{"id":"1355686","name":"路易斯·弗兰克"},{"id":"1355688","name":"维克托·博科夫"},{"id":"1355687","name":"维多利亚··科如托科娃"}],"countries":["俄罗斯","乌克兰","波兰"],"directors":[{"id":"1051033","name":"小阿列克谢·日耳曼"}],"douban_site":"","duration":"138","episodes":"","genres":["剧情","科幻"],"imdb":"tt4285198","languages":["俄语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2226647974.jpg","price":108.8,"pubdate":"[\"2015-02(柏林国际电影节)\",\"2015-06-04(俄罗斯)\"]","rating":{"average":"6.9","rating_people":"999","stars":["13.9","32.9","39.2","10.9","3.1"]},"season_count":"","site":"metrafilms.ru/en/under-electric-clouds.html","summary":"雾雪笼罩的怪异河岸。四处散落着钢精和水泥。一栋废弃的摩天大楼。平坦处仍未完工的公路桥。一座宏大的金属制的马的雕像。还有一座列宁的雕塑，他的右手伸展着指向空旷处。这是一个冰冷、僵化的无人之境，衰落的往昔在这里与想象中的未来接壤。人们漫无目的地穿过这个不真实的世界。原先确定无疑的事情不再令人确信，亲戚朋友都消失了，理想已经随风而散。萨莎从国外返回家乡，她死去的父亲曾经是这片建筑工地的主人，现在她继承了这笔遗产：一位正在寻找工友的吉尔吉斯斯坦工人；一位前额有块反着光的红色皮肤的建筑师；一位曾在莫斯科路障旁与叶利钦比肩站立的导游。他们中的一些人会莫名其妙地流鼻血。一位年轻的学生问道，“我们是谁？我是谁？一切都混乱无章。”\n小阿列克谢?日耳曼用七个章节，将他祖国的精神面貌压缩成一部长叙述的象征性电影，一场流畅精心设计的人与摄影机之舞。","title":"电子云层下 Под электрическими облаками","writers":[{"id":"1051033","name":"小阿列克谢·日耳曼"}],"year":"2015"}
25835479	一对一 ???	63.1	5.9	{"_id":"25835479","aka":["逐个捉(港)","我是谁","One on One"],"casts":[{"id":"1322205","name":"马东锡"},{"id":"1328385","name":"李利景"},{"id":"1042479","name":"金英民"},{"id":"1343342","name":"赵东仁"},{"id":"1343343","name":"Teo Yoo"},{"id":"1343345","name":"安智慧"},{"id":"1343346","name":"赵宰龙"},{"id":"1343347","name":"金重基"},{"id":"1343348","name":"周喜中"},{"id":"1343349","name":"崔奎华"},{"id":"1343350","name":"严华永"},{"id":"1343344","name":"朴素丹"}],"countries":["韩国"],"directors":[{"id":"1031241","name":"金基德"}],"douban_site":"","duration":"121","episodes":"","genres":["惊悚","犯罪"],"imdb":"tt3696126","languages":["韩语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2184972693.jpg","price":63.1,"pubdate":"[\"2014-05-22(韩国)\"]","rating":{"average":"5.9","rating_people":"2028","stars":["8.1","20.7","37.4","25.7","8.1"]},"season_count":"","site":"","summary":"令人窒息的黑夜，一名女子高中生惨遭数名男子劫持杀害。时间过了一年，衣冠楚楚的吴贤和女友在餐厅约会吃饭，虽然对方一个劲儿打听他的工作，但他顾左右而言他，绝不提起一个字。夜幕降临，送走女友后的吴贤正准备开车回家，谁知却被两个全副武装的军人模样男子绑架。他被押到一处阴森恐怖的所在，一番刑讯逼供之后，他承认了去年5月9日所犯下的罪行。不久之后，名叫郑易世的男人被同一伙人马绑架，受尽屈辱之后他在车中开枪自杀。这伙人均由社会底层弱势群体组成，他们聚在一起，挨个狩猎审讯去年杀害了女孩的凶手，一步步逼向真凶。吴贤悄悄跟踪他们，发现了这些人的真实身份。\n两组失魂人马，一群彷徨之人，手持利刃彼此伤害……","title":"一对一 ???","writers":[{"id":"1031241","name":"金基德"}],"year":"2014"}
3155405	陈查理在上海 Charlie Chan in Shanghai	88.6		{"_id":"3155405","aka":[""],"casts":[{"id":"1027993","name":"华纳·欧兰德"},{"id":"1096670","name":"Irene Hervey"},{"id":"search","name":"乔恩·霍尔 Jon Hall"}],"countries":["美国"],"directors":[{"id":"1048716","name":"James Tinling"}],"douban_site":"","duration":"71","episodes":"","genres":["喜剧","悬疑","惊悚","犯罪"],"imdb":"tt0026199","languages":["英语"],"poster":"https://img3.doubanio.com/lpic/s3194282.jpg","price":88.6,"pubdate":"[\"1935-10-14\"]","rating":{"average":"","rating_people":"","stars":[]},"season_count":"","site":"","summary":"中国政府召见陈查理去调查一起涉及鸦片环的谋杀案。环的领导人绑架了陈查理并试图杀死他。","title":"陈查理在上海 Charlie Chan in Shanghai","writers":[],"year":"1935"}
1877942	置之死地而后生 The Death and Life of Bobby Z	110.6	6.1	{"_id":"1877942","aka":["生死交锋","真假毒贩闯狱门"],"casts":[{"id":"1031239","name":"保罗·沃克"},{"id":"1022596","name":"劳伦斯·菲什伯恩"},{"id":"1009277","name":"詹森·刘易斯"}],"countries":["美国","德国"],"directors":[{"id":"1274812","name":"John Herzfeld"}],"douban_site":"","duration":"USA: 97","episodes":"","genres":["剧情","动作","惊悚","犯罪"],"imdb":"tt0473188","languages":["英语"],"poster":"https://img3.doubanio.com/lpic/s2370151.jpg","price":110.6,"pubdate":"[\"2007-06-18\"]","rating":{"average":"6.1","rating_people":"1417","stars":["5.5","18.6","56.9","15.6","3.3"]},"season_count":"","site":"","summary":"蒂姆（保罗·沃克PaulWalker饰）原本要在监狱里度完他余下的人生，但一个消息的传来让他看到了未来的希望。FBI希望他能够执行一项特殊的任务，而任务成功之后，他即可获得他梦寐以求的自由。任务中，蒂姆需要乔装打扮成为臭名远扬的毒贩鲍比，前往墨西哥完成一项危险的交易。然而，在女友伊莉莎白（奥利维亚·王尔德OliviaWilde饰）的帮助下，蒂姆很快便发现事情远没有他想象的那么简单。\n原来，FBI的所作所为是为了替真正的鲍比（詹森·刘易斯JasonLewis饰）保命，很显然，蒂姆将要成为鲍比的替死鬼。桀骜不驯的蒂姆发誓绝不就此坐以待毙，事发当日，在一片混乱中，蒂姆绑架了鲍比的儿子，他将成为蒂姆手中最大的筹码。","title":"置之死地而后生 The Death and Life of Bobby Z","writers":[],"year":"2007"}
3249563	天荒地老不了情 Magnificent Obsession	128.1	7.0	{"_id":"3249563","aka":[""],"casts":[{"id":"search","name":"Robert Taylor"},{"id":"search","name":"Irene Dunne"}],"countries":["美国"],"directors":[{"id":"search","name":"John M. Stahl"}],"douban_site":"","duration":"112","episodes":"","genres":["剧情","爱情"],"imdb":"tt0026667","languages":["英语","法语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2115370161.jpg","price":128.1,"pubdate":"[\"1936-01-21\"]","rating":{"average":"7.0","rating_people":"51","stars":["6.1","42.4","45.5","6.1","0.0"]},"season_count":"","site":"","summary":"ThelifeofspoiledRobertMerrick(RobertTaylor)issavedthroughtheuseofahospital'sonlypulmotor,whichresultsinthedeathofDr.Hudson,aselfless,brilliantsurgeonandgenerousphilanthropist.MerrickfallsinlovewithHudson'swidow,Helen(IreneDunne),thoughsheholdshimresponsibleforherhusband'sdemise.Oneday,heinsistsondrivingherhomeandmakes...","title":"天荒地老不了情 Magnificent Obsession","writers":[{"id":"1051716","name":"Lloyd C. Douglas"}],"year":"1935"}
1294070	梦幻之地 Field of Dreams	76.0	7.6	{"_id":"1294070","aka":["梦幻成真","梦幻球场","棒球男孩","梦田"],"casts":[{"id":"1016671","name":"凯文·科斯特纳"},{"id":"1049630","name":"埃米·马迪根"},{"id":"1013811","name":"盖比·霍夫曼"},{"id":"1036326","name":"雷·利奥塔"},{"id":"1019078","name":"蒂莫西·布斯菲尔德"},{"id":"1013800","name":"詹姆斯·厄尔·琼斯"},{"id":"1041141","name":"伯特·兰卡斯特"},{"id":"1010646","name":"弗兰克·威利"},{"id":"1073925","name":"Dwier Brown"},{"id":"1058963","name":"James Andelin"},{"id":"search","name":"Mary Anne Kean"},{"id":"1132248","name":"Fern Persons"},{"id":"search","name":"Kelly Coffield Park"},{"id":"1115198","name":"迈克尔·米尔汉"},{"id":"search","name":"Steve Eastin"}],"countries":["美国"],"directors":[{"id":"1032246","name":"菲尔·奥尔登·罗宾森"}],"douban_site":"","duration":"107","episodes":"","genres":["剧情","家庭","奇幻","运动"],"imdb":"tt0097351","languages":["英语"],"poster":"https://img3.doubanio.com/lpic/s4421905.jpg","price":76.0,"pubdate":"[\"1989-04-21\"]","rating":{"average":"7.6","rating_people":"1043","stars":["21.6","42.6","31.1","3.8","0.9"]},"season_count":"","site":"","summary":"主人翁是青少年时期与父亲失和而无法完成梦想的农场主人雷，有一天他听到神秘声音说：“你盖好了，他就会来。”于是他像着了魔一样铲平了自己的玉米田建造了一座棒球场，没想到他的棒球偶像真的来到那里打球，而且还因此而使他跟父亲之间好多年心结得以开解。","title":"梦幻之地 Field of Dreams","writers":[{"id":"1032246","name":"菲尔·奥尔登·罗宾森"}],"year":"1989"}
6999835	金吉尔和罗莎 Ginger & Rosa	98.5	6.6	{"_id":"6999835","aka":["珍姐与露莎(港)","青春你最姜(港)"],"casts":[{"id":"1025133","name":"艾丽·范宁"},{"id":"1322351","name":"爱丽丝·恩格勒特"},{"id":"1047880","name":"克里斯蒂娜·亨德里克斯"},{"id":"1017944","name":"安妮特·贝宁"},{"id":"1009310","name":"亚历桑德罗·尼沃拉"},{"id":"1031872","name":"蒂莫西·斯波"},{"id":"1013849","name":"奥利弗·普莱特"},{"id":"1044968","name":"乔迪·梅"}],"countries":["英国","丹麦","加拿大","克罗地亚"],"directors":[{"id":"1050154","name":"莎莉·波特"}],"douban_site":"","duration":"90","episodes":"","genres":["剧情"],"imdb":"tt2115295","languages":["英语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1819553938.jpg","price":98.5,"pubdate":"[\"2012-10-19(英国)\"]","rating":{"average":"6.6","rating_people":"951","stars":["7.2","32.0","45.8","12.1","2.9"]},"season_count":"","site":"","summary":"本片由英国著名女导演莎莉·波特（《美丽佳人欧兰朵》）执导，从两个伦敦少女的视角出发，展示了1960年代冷战背景下年轻人中普遍的恐慌与迷惘。主演之一的艾丽·范宁年仅15岁，却已有《本杰明·巴顿奇事》这样的大片资历，此番和女星爱丽丝·恩格勒特搭档主演，表现惊艳。而好莱坞男星亚历桑德罗·尼沃拉（《嚎叫》）和无冕影后安妮特·贝宁（《一代情枭毕斯》）的加盟，无疑让这部以年轻人为主角的影片血肉更为丰满。","title":"金吉尔和罗莎 Ginger & Rosa","writers":[{"id":"1050154","name":"莎莉·波特"}],"year":"2012"}
1448595	危险边缘 On Dangerous Ground	61.3	7.3	{"_id":"1448595","aka":[""],"casts":[{"id":"1007113","name":"艾达·卢皮诺"},{"id":"1146105","name":"罗伯特·瑞安"},{"id":"1002795","name":"沃德·邦德"},{"id":"1105265","name":"Charles Kemper"},{"id":"1147346","name":"Anthony Ross"},{"id":"1002787","name":"埃德·贝格利"},{"id":"1161909","name":"伊安·沃尔夫"},{"id":"search","name":"Sumner Williams"},{"id":"1138529","name":"Gus Schilling"},{"id":"1082491","name":"弗兰克·弗格森"},{"id":"1041741","name":"克莱奥·摩尔"},{"id":"1078486","name":"Olive Carey"},{"id":"1008290","name":"理查德·欧文"},{"id":"search","name":"Patricia Prest"}],"countries":["美国"],"directors":[{"id":"1022811","name":"尼古拉斯·雷"},{"id":"1007113","name":"艾达·卢皮诺"}],"douban_site":"","duration":"82","episodes":"","genres":["剧情","犯罪","黑色电影"],"imdb":"tt0043879","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2360857240.webp","price":61.3,"pubdate":"[\"1951-12-17(美国)\"]","rating":{"average":"7.3","rating_people":"103","stars":["12.3","39.7","47.9","0.0","0.0"]},"season_count":"","site":"","summary":"FromIMDB:Hard,withdrawncitycopJimWilsonroughsuponetoomanysuspectsandissentupstatetohelpinvestigatethemurderofayounggirlinthewintercountryside.TherehemeetsMaryMalden,whomhefindsattractiveandindependent.However,Mary'sbrotherischiefsuspectinthekilling.AndMaryherselfisblind.","title":"危险边缘 On Dangerous Ground","writers":[{"id":"1023577","name":"A·I·贝赞里特斯"},{"id":"1022811","name":"尼古拉斯·雷"},{"id":"1023588","name":"Gerald Butler"}],"year":"1951"}
